timestamp,model,features,notes,train_size,test_size,home_win_rate_train,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
2026-04-11 18:27:26,Random Forest,restDiff,all combinations,37505,9377,0.6050926543127583,0.5703316625786499,0.5737509483038907,0.9821892393320965,0.7243620441951153,0.526395804918862,54,3933,96,5294
2026-04-11 18:27:28,Logistic Regression,"b2bDiff,defRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6021115495360989,0.6051997463538364,0.885343228200371,0.7189453860640301,0.6275569534195784,874,3113,618,4772
2026-04-11 18:27:28,Random Forest,"b2bDiff,defRatingDiff",all combinations,37505,9377,0.6050926543127583,0.598698944225232,0.6022370240040216,0.8890538033395177,0.7180639844159736,0.6193923153774815,822,3165,598,4792
2026-04-11 18:27:31,Logistic Regression,"b2bDiff,netRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6531939852831395,0.6600778676250374,0.8178107606679035,0.7305270135896585,0.6956834200949003,1717,2270,982,4408
2026-04-11 18:27:31,Random Forest,"b2bDiff,netRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6472219259891223,0.6575363196125908,0.8061224489795918,0.7242873812302051,0.6888109686723036,1724,2263,1045,4345
2026-04-11 18:27:35,Logistic Regression,"b2bDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6239735523088408,0.6306053811659192,0.8348794063079777,0.7185055085422322,0.6518891406347065,1351,2636,890,4500
2026-04-11 18:27:35,Random Forest,"b2bDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.62024101525008,0.6291849131233225,0.8263450834879407,0.7144117411179726,0.6467085746672976,1362,2625,936,4454
2026-04-11 18:27:38,Logistic Regression,"b2bDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.5749173509651274,0.5748720136518771,1.0,0.730055532981173,0.5379312543130667,1,3986,0,5390
2026-04-11 18:27:38,Random Forest,"b2bDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.5726778287298709,0.5749756044670932,0.9838589981447124,0.7257921029220556,0.5334704673305125,67,3920,87,5303
2026-04-11 18:27:40,Logistic Regression,"defRatingDiff,netRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6469019942412285,0.6559639909977495,0.8111317254174397,0.725342181667358,0.6910660481444099,1694,2293,1018,4372
2026-04-11 18:27:40,Random Forest,"defRatingDiff,netRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6467953503252639,0.653698224852071,0.8198515769944341,0.7274074074074074,0.6872687114383342,1646,2341,971,4419
2026-04-11 18:27:45,Logistic Regression,"defRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6469019942412285,0.6559639909977495,0.8111317254174397,0.725342181667358,0.6910664204117929,1694,2293,1018,4372
2026-04-11 18:27:45,Random Forest,"defRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6455156233336888,0.6538117927337701,0.8146567717996289,0.7254254088881547,0.6868246429839464,1662,2325,999,4391
2026-04-11 18:27:49,Logistic Regression,"defRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.5984856563933028,0.602034409142283,0.8894248608534323,0.7180408896877106,0.6207868057271475,818,3169,596,4794
2026-04-11 18:27:49,Random Forest,"defRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.5967793537378693,0.602003296563966,0.8808905380333952,0.7152218121563606,0.618169952158988,848,3139,642,4748
2026-04-11 18:27:53,Logistic Regression,"netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6470086381571931,0.656015601560156,0.811317254174397,0.7254479097544791,0.6910663273449471,1694,2293,1017,4373
2026-04-11 18:27:53,Random Forest,"netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6473285699050869,0.6541364510877609,0.8200371057513914,0.7277517082407179,0.6868376258089255,1650,2337,970,4420
2026-04-11 18:27:58,Logistic Regression,"offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6193878639223632,0.6266518291834747,0.8358070500927643,0.7162731536688131,0.6461389590380238,1303,2684,885,4505
2026-04-11 18:27:58,Random Forest,"offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6201343713341154,0.629608621667612,0.8237476808905381,0.7137116219257355,0.6432661018439799,1375,2612,950,4440
2026-04-11 18:28:02,Logistic Regression,"b2bDiff,defRatingDiff,netRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6517009704596353,0.660229330114665,0.811873840445269,0.7282409718755201,0.6958330250494069,1735,2252,1014,4376
2026-04-11 18:28:02,Random Forest,"b2bDiff,defRatingDiff,netRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6511677508798123,0.6587265917602996,0.815769944341373,0.7288852051388314,0.6919959953336283,1709,2278,993,4397
2026-04-11 18:28:05,Logistic Regression,"b2bDiff,defRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6517009704596353,0.660229330114665,0.811873840445269,0.7282409718755201,0.6958300469103436,1735,2252,1014,4376
2026-04-11 18:28:05,Random Forest,"b2bDiff,defRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.649141516476485,0.6570915619389587,0.8148423005565862,0.7275136657280106,0.6913274031139236,1695,2292,998,4392
2026-04-11 18:28:10,Logistic Regression,"b2bDiff,defRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6023248373680281,0.6052998605299861,0.8857142857142857,0.7191383595691798,0.62754820513608,874,3113,616,4774
2026-04-11 18:28:10,Random Forest,"b2bDiff,defRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.5989122320571612,0.6032188569256115,0.8831168831168831,0.7168134929598675,0.6193998770586968,856,3131,630,4760
2026-04-11 18:28:13,Logistic Regression,"b2bDiff,netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6515943265436707,0.6601297329914014,0.811873840445269,0.7281803810633164,0.6958293023755777,1734,2253,1014,4376
2026-04-11 18:28:13,Random Forest,"b2bDiff,netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6490348725605204,0.6571813688782387,0.814100185528757,0.7272727272727273,0.6912654205946692,1698,2289,1002,4388
2026-04-11 18:28:17,Logistic Regression,"b2bDiff,netRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6531939852831395,0.6600299401197605,0.8179962894248608,0.7305716652858326,0.6956863517005407,1716,2271,981,4409
2026-04-11 18:28:17,Random Forest,"b2bDiff,netRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6463687746614055,0.655146618791143,0.812430426716141,0.7253602782839158,0.6907915707496488,1682,2305,1011,4379
2026-04-11 18:28:20,Logistic Regression,"b2bDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.623653620560947,0.6303769090654336,0.8346938775510204,0.7182884968468108,0.6519388848637478,1349,2638,891,4499
2026-04-11 18:28:20,Random Forest,"b2bDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6203476591660446,0.6282230941704036,0.8317254174397032,0.7157911543988504,0.6461072697770538,1334,2653,907,4483
2026-04-11 18:28:24,Logistic Regression,"defRatingDiff,netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6469019942412285,0.6559639909977495,0.8111317254174397,0.725342181667358,0.69106572241045,1694,2293,1018,4372
2026-04-11 18:28:24,Random Forest,"defRatingDiff,netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6481817212328037,0.6549577590040018,0.8198515769944341,0.7281865370355113,0.6874978420125146,1659,2328,971,4419
2026-04-11 18:28:29,Logistic Regression,"defRatingDiff,netRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6471152820731577,0.6561140285071267,0.811317254174397,0.7255080879303194,0.6911741452857223,1695,2292,1017,4373
2026-04-11 18:28:29,Random Forest,"defRatingDiff,netRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6474352138210515,0.6560814859197124,0.8126159554730983,0.7260069617105918,0.690409624414784,1691,2296,1010,4380
2026-04-11 18:28:32,Logistic Regression,"defRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6471152820731577,0.6561140285071267,0.811317254174397,0.7255080879303194,0.6911743314194136,1695,2292,1017,4373
2026-04-11 18:28:32,Random Forest,"defRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6429561693505386,0.652251714882195,0.8115027829313544,0.7232142857142857,0.6888172041509675,1655,2332,1016,4374
2026-04-11 18:28:36,Logistic Regression,"netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6471152820731577,0.6561140285071267,0.811317254174397,0.7255080879303194,0.6911732611506878,1695,2292,1017,4373
2026-04-11 18:28:36,Random Forest,"netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6473285699050869,0.6564048655954348,0.8109461966604824,0.7255373889949374,0.6903237469828891,1699,2288,1019,4371
2026-04-11 18:28:40,Logistic Regression,"b2bDiff,defRatingDiff,netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6518076143755999,0.6603289572959107,0.811873840445269,0.7283015727719064,0.6958249747672515,1736,2251,1014,4376
2026-04-11 18:28:40,Random Forest,"b2bDiff,defRatingDiff,netRatingDiff,offRatingDiff",all combinations,37505,9377,0.6050926543127583,0.6478617894849099,0.6553109193692354,0.8172541743970315,0.7273778071334214,0.6906382663880245,1670,2317,985,4405
2026-04-11 18:28:46,Logistic Regression,"b2bDiff,defRatingDiff,netRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6514876826277061,0.6600301659125188,0.811873840445269,0.7281198003327787,0.6958369338569274,1733,2254,1014,4376
2026-04-11 18:28:46,Random Forest,"b2bDiff,defRatingDiff,netRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6488215847285912,0.6575507137490608,0.811873840445269,0.7266085512660855,0.6916959943564265,1708,2279,1014,4376
2026-04-11 18:28:52,Logistic Regression,"b2bDiff,defRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6514876826277061,0.6600301659125188,0.811873840445269,0.7281198003327787,0.695834327985247,1733,2254,1014,4376
2026-04-11 18:28:52,Random Forest,"b2bDiff,defRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6459421989975472,0.6552189562087583,0.8105751391465678,0.7246641234035495,0.6903809365595888,1688,2299,1021,4369
2026-04-11 18:28:58,Logistic Regression,"b2bDiff,netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6515943265436707,0.6601297329914014,0.811873840445269,0.7281803810633164,0.6958339091844412,1734,2253,1014,4376
2026-04-11 18:28:58,Random Forest,"b2bDiff,netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6473285699050869,0.6567815745897938,0.8094619666048237,0.7251724424499294,0.6911640242662493,1707,2280,1027,4363
2026-04-11 18:29:03,Logistic Regression,"defRatingDiff,netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6471152820731577,0.6561140285071267,0.811317254174397,0.7255080879303194,0.691173819551762,1695,2292,1017,4373
2026-04-11 18:29:03,Random Forest,"defRatingDiff,netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6458355550815826,0.6542878448918718,0.8139146567717996,0.7254237288135593,0.6893968244661569,1669,2318,1003,4387
2026-04-11 18:29:10,Logistic Regression,"b2bDiff,defRatingDiff,netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6514876826277061,0.6600301659125188,0.811873840445269,0.7281198003327787,0.6958342349184014,1733,2254,1014,4376
2026-04-11 18:29:10,Random Forest,"b2bDiff,defRatingDiff,netRatingDiff,offRatingDiff,restDiff",all combinations,37505,9377,0.6050926543127583,0.6465820624933347,0.6549253731343283,0.814100185528757,0.725889164598842,0.691596343031364,1675,2312,1002,4388
